id,region,name,rating,address,phone,food_type,price,parking,hour,img_url_1,img_url_2,img_url_3
2877,중구,방산분식,4.2,서울특별시 중구 을지로35길 50,02-2265-8009,기타 한식,만원 미만,주차공간없음,"월-금: 06:00 - 19:30
토: 06:00 - 16:00","https://mp-seoul-image-production-s3.mangoplate.com/184861/90579_1628990978299_45484?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/184861/90579_1628990978299_45481?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/184861/90579_1628990978299_45485?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2878,중구,이화찹쌀순대,4.2,인천광역시 중구 인중로26번길 25,032-882-3039,탕 / 찌개 / 전골,만원 미만,발렛,"월-금: 11:00 - 21:00
토: 09:30 - 21:00","https://mp-seoul-image-production-s3.mangoplate.com/103700_1631589279523456.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/2119614_1638288913475712.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/14086/1407065_1633747171312_77565?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2879,중구,홍복,4.2,서울특별시 중구 남대문시장길 73-3,02-755-7633,정통 중식 / 일반 중식,만원-2만원,주차공간없음,11:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/190880/409553_1469839354293_74588?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/460278_1588544983692943.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/460278_1588544986296573.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2880,중구,서울치킨,4.2,대전광역시 중구 중앙로112번길 34 2F,042-252-7333,닭 / 오리 요리,만원-2만원,유료주차 가능,17:00 - 23:00,"https://mp-seoul-image-production-s3.mangoplate.com/1560229_1629264536934700.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/584169_1598728242819744.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/584169_1598728243684641.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2881,중구,해피해피브레드,4.2,서울특별시 중구 청파로 425-2,02-557-9117,베이커리,만원 미만,주차공간없음,08:00 - 20:00,"https://mp-seoul-image-production-s3.mangoplate.com/389770/1466243_1640949319967_30020?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/389770/1466243_1640949319967_30019?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/389770/1466243_1640949319967_30018?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2882,중구,오뗄두스,4.1,서울특별시 중구 세종대로 136 서울파이낸스빌딩 B2,070-4221-5705,카페 / 디저트,만원 미만,유료주차 가능,09:30 - 21:30,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/465100_1453001938906.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/801050_1638641369881996.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/801050_1638641371221633.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2883,중구,이나니와요스케,4.1,서울특별시 중구 을지로 6,02-772-9994,라멘 / 소바 / 우동,만원-2만원,주차공간없음,11:00 - 23:00,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/386979_1453646069677.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/193084/2139500_1640329111029_34231?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/193084/1186779_1639891394494_935?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2884,중구,필동면옥,4.1,서울특별시 중구 서애로 26,02-2266-2611,국수 / 면 요리,만원-2만원,무료주차 가능,11:00 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/1968189_1635057659009384.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/957883_1640737452748713.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/957883_1640737453224105.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2885,중구,란주칼면,4.1,서울특별시 중구 소공로 64 동남빌딩,02-779-4800,정통 중식 / 일반 중식,만원-2만원,주차공간없음,11:00 - 21:30,"https://mp-seoul-image-production-s3.mangoplate.com/185396/83687_1455105131499_4733?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/185396/318595_1641385397414_2966?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/185396/318595_1641385397415_2958?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2886,중구,산수갑산,4.1,서울특별시 중구 을지로20길 24,02-2275-6654,탕 / 찌개 / 전골,만원 미만,유료주차 가능,"월-금: 11:30 - 22:00
토: 11:30 - 20:00","https://mp-seoul-image-production-s3.mangoplate.com/40495_1610699032637790.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/40335/731481_1639195177376_1639194871171.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/42185_1637998158043789.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2887,중구,동원집,4.1,서울특별시 중구 을지로11길 22,02-2265-1339,탕 / 찌개 / 전골,만원-2만원,주차공간없음,07:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/192396/516849_1494862464729_328?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/24979_1638426005177263.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/42185_1637074789013481.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2888,중구,코그커피,4.1,대구광역시 중구 달구벌대로443길 15-25,010-6861-5478,카페 / 디저트,만원 미만,유료주차 가능,09:00 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/21015_1514139661954073.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1981833_1635597790517225.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/550856_1487758226473799.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2889,중구,중앙떡볶이,4.1,대구광역시 중구 동성로2길 81,053-424-7692,기타 한식,만원 미만,주차공간없음,11:00 - 20:00,"https://mp-seoul-image-production-s3.mangoplate.com/1026054_1629447421501826.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/17408/511608_1630420879665_41631?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/17408/511608_1630420879665_41629?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2890,중구,그라넘다이닝라운지,4.1,서울특별시 중구 장충단로 60 1F,02-2250-8000,뷔페,4만원 이상,발렛,06:30 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/236/172778_1626575510799_107012?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/236/172778_1626575510799_1626575506065.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/236/172778_1626575510799_106995?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2891,중구,성심당케익부띠끄,4.1,대전광역시 중구 대종로 480,1588-8069,베이커리,만원 미만,무료주차 가능,"월-목: 08:30 - 22:00
금-토: 08:00 - 23:00
일: 08:00 - 22:00","https://mp-seoul-image-production-s3.mangoplate.com/193024/1097442_1635663955213_29449?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/193024/2084165_1641309558491_55656?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/193024/2084165_1641309558491_55655?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2892,중구,조선옥,4.1,서울특별시 중구 을지로15길 6-5,02-2266-0333,고기 요리,3만원-4만원,주차공간없음,12:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/206810_1462209651422955.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/12824/710117_1641117711468_9110?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/12824/710117_1641117711469_9109?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2893,중구,장수보쌈,4.1,서울특별시 중구 동호로 378-2,02-2272-2971,고기 요리,만원 미만,주차공간없음,11:30 - 22:30,"https://mp-seoul-image-production-s3.mangoplate.com/10398/572050_1466866130902_28952?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1572468_1598699519987175.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1515134_1605344973430649.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2894,중구,닭진미강원집,4.1,서울특별시 중구 남대문시장길 22-20,02-753-9063,닭 / 오리 요리,만원 미만,주차공간없음,07:00 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/819837_1521623714046013.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/147811_1640261250923924.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/147811_1640261388955979.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2895,중구,우육미,4.1,서울특별시 중구 퇴계로 373,02-2233-1501,고기 요리,2만원-3만원,주차공간없음,16:00 - 24:00,"https://mp-seoul-image-production-s3.mangoplate.com/418186/897636_1608435555358_37079?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/664762_1641014066188384.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/664762_1641014067308632.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2896,중구,다케오호르몬데판야끼,4.1,서울특별시 중구 을지로12길 14,02-2261-4723,철판 요리,만원-2만원,주차공간없음,"월-토: 11:00 - 23:00
일: 11:00 - 22:00","https://mp-seoul-image-production-s3.mangoplate.com/2015571_1627484460618905.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/359402/803078_1638629097819_22316?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/359402/803078_1638629097819_22315?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2897,중구,스시효 (휴업중),4.1,서울특별시 중구 동호로 287 그랜드앰버서더 서울,02-2270-3151,회 / 스시,4만원 이상,유료주차 가능,12:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/33537_1574485028969855.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1601255_1587287657630800.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1601255_1587287658036793.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2898,중구,술다방,4.1,서울특별시 중구 을지로11길 33 2F,02-2272-0818,칵테일 / 와인,2만원-3만원,주차공간없음,"월-목: 18:00 - 24:00
금-토: 18:00 - 01:00","https://mp-seoul-image-production-s3.mangoplate.com/68780_1612921458943617.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/387335/1948795_1634534122799_1634534085721.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/387335/1948795_1634534122800_1634534100101.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2899,중구,파르투내,4.1,서울특별시 중구 마른내로 154,02-2278-7770,세계음식 기타,만원-2만원,주차공간없음,10:00 - 23:00,"https://mp-seoul-image-production-s3.mangoplate.com/523864_1497697918098635.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/588182_1472099723288457.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1047892_1607066704611240.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2900,중구,마크 다모르,4.1,서울특별시 중구 퇴계로 67 26F,02-317-4004,칵테일 / 와인,2만원-3만원,발렛,18:00 - 02:00,"https://mp-seoul-image-production-s3.mangoplate.com/2925_1606303295538598.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/355368/53774_1640795656290_39138?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/355368/53774_1640795656290_39139?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2901,중구,부타이제2막,4.1,서울특별시 중구 충무로5길 6-1 1F,02-2273-1238,라멘 / 소바 / 우동,만원-2만원,주차공간없음,11:00 - 20:30,"https://mp-seoul-image-production-s3.mangoplate.com/424027/1715652_1611496623624_15967?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/783747_1641108847444123.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/112634_1638793792396810.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
2902,중구,선녀풍,4.1,인천광역시 중구 용유서로 272,032-751-2121,해산물 요리,2만원-3만원,무료주차 가능,"월-금: 12:00 - 22:00
토-일: 12:00 - 21:00","https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/448230_1456488018267145.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/16672/516198_1641129656179_73905?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/16672/199147_1640230432405_1255?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
